x,y,value,group,label,facet,source,target,weight,lower,upper
8.9,3.2,3.2,,item_1474,,8.9,3.2,3.2,-77.40307080516668,83.80307080516668
15.3,4.6,4.6,,item_1475,,15.3,4.6,4.6,-76.00307080516669,85.20307080516667
0.0,0.1,0.1,,item_1476,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
14.7,3.2,3.2,,item_1477,,14.7,3.2,3.2,-77.40307080516668,83.80307080516668
1.4,1.3,1.3,,item_1478,,1.4,1.3,1.3,-79.30307080516668,81.90307080516668
34.1,33.3,33.3,,item_1479,,34.1,33.3,33.3,-47.30307080516668,113.90307080516668
42.6,59.3,59.3,,item_1480,,42.6,59.3,59.3,-21.303070805166683,139.9030708051667
3.7,5.9,5.9,,item_1481,,3.7,5.9,5.9,-74.70307080516667,86.50307080516669
46.1,50.4,50.4,,item_1482,,46.1,50.4,50.4,-30.203070805166682,131.0030708051667
50.3,12.0,12.0,,item_1483,,50.3,12.0,12.0,-68.60307080516668,92.60307080516668
54.5,107.5,107.5,,item_1484,,54.5,107.5,107.5,26.89692919483332,188.10307080516668
56.0,130.7,130.7,,item_1485,,56.0,130.7,130.7,50.09692919483331,211.30307080516667
27.6,27.6,27.6,,item_1486,,27.6,27.6,27.6,-53.00307080516668,108.20307080516667
5.0,1.0,1.0,,item_1487,,5.0,1.0,1.0,-79.60307080516668,81.60307080516668
51.3,111.9,111.9,,item_1488,,51.3,111.9,111.9,31.296929194833325,192.5030708051667
0.0,0.0,0.0,,item_1489,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
10.5,8.7,8.7,,item_1490,,10.5,8.7,8.7,-71.90307080516668,89.30307080516668
0.1,0.0,0.0,,item_1491,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
21.9,18.1,18.1,,item_1492,,21.9,18.1,18.1,-62.50307080516668,98.70307080516667
0.0,0.0,0.0,,item_1493,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
19.8,17.0,17.0,,item_1494,,19.8,17.0,17.0,-63.60307080516668,97.60307080516668
418.6,270.3,270.3,,item_1495,,418.6,270.3,270.3,189.69692919483333,350.9030708051667
37.5,48.2,48.2,,item_1496,,37.5,48.2,48.2,-32.40307080516668,128.80307080516667
24.1,16.0,16.0,,item_1497,,24.1,16.0,16.0,-64.60307080516668,96.60307080516668
48.7,40.8,40.8,,item_1498,,48.7,40.8,40.8,-39.80307080516668,121.40307080516668
11.7,11.2,11.2,,item_1499,,11.7,11.2,11.2,-69.40307080516668,91.80307080516668
27.3,31.3,31.3,,item_1500,,27.3,31.3,31.3,-49.30307080516668,111.90307080516668
21.4,29.6,29.6,,item_1501,,21.4,29.6,29.6,-51.00307080516668,110.20307080516667
0.4,0.0,0.0,,item_1502,,0.4,0.0,0.0,-80.60307080516668,80.60307080516668
9.4,5.2,5.2,,item_1503,,9.4,5.2,5.2,-75.40307080516668,85.80307080516668
10.7,13.9,13.9,,item_1504,,10.7,13.9,13.9,-66.70307080516667,94.50307080516669
0.0,0.0,0.0,,item_1505,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
282.1,229.9,229.9,,item_1506,,282.1,229.9,229.9,149.29692919483333,310.50307080516666
34.3,41.5,41.5,,item_1507,,34.3,41.5,41.5,-39.10307080516668,122.10307080516668
21.0,31.3,31.3,,item_1508,,21.0,31.3,31.3,-49.30307080516668,111.90307080516668
21.2,23.1,23.1,,item_1509,,21.2,23.1,23.1,-57.50307080516668,103.70307080516667
24.2,24.4,24.4,,item_1510,,24.2,24.4,24.4,-56.20307080516668,105.00307080516669
55.5,65.7,65.7,,item_1511,,55.5,65.7,65.7,-14.903070805166678,146.30307080516667
0.0,0.0,0.0,,item_1512,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
12.6,0.1,0.1,,item_1513,,12.6,0.1,0.1,-80.50307080516669,80.70307080516667
45.8,36.2,36.2,,item_1514,,45.8,36.2,36.2,-44.40307080516668,116.80307080516668
79.8,79.8,79.8,,item_1515,,79.8,79.8,79.8,-0.8030708051666835,160.4030708051667
22.4,20.2,20.2,,item_1516,,22.4,20.2,20.2,-60.40307080516668,100.80307080516668
5.2,3.9,3.9,,item_1517,,5.2,3.9,3.9,-76.70307080516667,84.50307080516669
8.8,8.2,8.2,,item_1518,,8.8,8.2,8.2,-72.40307080516668,88.80307080516668
5.9,3.8,3.8,,item_1519,,5.9,3.8,3.8,-76.80307080516668,84.40307080516668
4.0,1.6,1.6,,item_1520,,4.0,1.6,1.6,-79.00307080516669,82.20307080516667
63.3,37.3,37.3,,item_1521,,63.3,37.3,37.3,-43.30307080516668,117.90307080516668
44.0,46.8,46.8,,item_1522,,44.0,46.8,46.8,-33.80307080516668,127.40307080516668
75.9,76.9,76.9,,item_1523,,75.9,76.9,76.9,-3.703070805166675,157.5030708051667
12.9,16.9,16.9,,item_1524,,12.9,16.9,16.9,-63.70307080516668,97.50307080516669
47.0,40.4,40.4,,item_1525,,47.0,40.4,40.4,-40.20307080516668,121.00307080516669
29.0,4.3,4.3,,item_1526,,29.0,4.3,4.3,-76.30307080516668,84.90307080516668
0.0,0.0,0.0,,item_1527,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
20.9,11.3,11.3,,item_1528,,20.9,11.3,11.3,-69.30307080516668,91.90307080516668
0.1,0.0,0.0,,item_1529,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
9.5,0.6,0.6,,item_1530,,9.5,0.6,0.6,-80.00307080516669,81.20307080516667
38.5,18.9,18.9,,item_1531,,38.5,18.9,18.9,-61.70307080516668,99.50307080516669
74.1,40.8,40.8,,item_1532,,74.1,40.8,40.8,-39.80307080516668,121.40307080516668
34.8,14.0,14.0,,item_1533,,34.8,14.0,14.0,-66.60307080516668,94.60307080516668
25.0,1.4,1.4,,item_1534,,25.0,1.4,1.4,-79.20307080516667,82.00307080516669
14.2,10.9,10.9,,item_1535,,14.2,10.9,10.9,-69.70307080516667,91.50307080516669
2.5,1.9,1.9,,item_1536,,2.5,1.9,1.9,-78.70307080516667,82.50307080516669
7.5,2.5,2.5,,item_1537,,7.5,2.5,2.5,-78.10307080516668,83.10307080516668
289.0,366.8,366.8,,item_1538,,289.0,366.8,366.8,286.19692919483333,447.4030708051667
79.2,118.2,118.2,,item_1539,,79.2,118.2,118.2,37.59692919483332,198.80307080516667
246.3,59.3,59.3,,item_1540,,246.3,59.3,59.3,-21.303070805166683,139.9030708051667
110.6,113.8,113.8,,item_1541,,110.6,113.8,113.8,33.19692919483332,194.4030708051667
2.5,1.6,1.6,,item_1542,,2.5,1.6,1.6,-79.00307080516669,82.20307080516667
27.6,19.2,19.2,,item_1543,,27.6,19.2,19.2,-61.40307080516668,99.80307080516668
104.0,14.0,14.0,,item_1544,,104.0,14.0,14.0,-66.60307080516668,94.60307080516668
181.8,92.5,92.5,,item_1545,,181.8,92.5,92.5,11.89692919483332,173.10307080516668
118.5,145.4,145.4,,item_1546,,118.5,145.4,145.4,64.79692919483333,226.0030708051667
1.2,0.1,0.1,,item_1547,,1.2,0.1,0.1,-80.50307080516669,80.70307080516667
25.0,19.5,19.5,,item_1548,,25.0,19.5,19.5,-61.10307080516668,100.10307080516668
14.2,13.8,13.8,,item_1549,,14.2,13.8,13.8,-66.80307080516668,94.40307080516668
1.4,0.2,0.2,,item_1550,,1.4,0.2,0.2,-80.40307080516668,80.80307080516668
37.6,19.8,19.8,,item_1551,,37.6,19.8,19.8,-60.80307080516668,100.40307080516668
0.2,0.2,0.2,,item_1552,,0.2,0.2,0.2,-80.40307080516668,80.80307080516668
5.3,3.9,3.9,,item_1553,,5.3,3.9,3.9,-76.70307080516667,84.50307080516669
21.7,14.9,14.9,,item_1554,,21.7,14.9,14.9,-65.70307080516667,95.50307080516669
37.3,19.1,19.1,,item_1555,,37.3,19.1,19.1,-61.50307080516668,99.70307080516667
185.6,89.8,89.8,,item_1556,,185.6,89.8,89.8,9.196929194833317,170.4030708051667
6.7,4.1,4.1,,item_1557,,6.7,4.1,4.1,-76.50307080516669,84.70307080516667
81.3,95.8,95.8,,item_1558,,81.3,95.8,95.8,15.196929194833317,176.4030708051667
740.5,635.5,635.5,,item_1559,,740.5,635.5,635.5,554.8969291948333,716.1030708051667
1.6,0.5,0.5,,item_1560,,1.6,0.5,0.5,-80.10307080516668,81.10307080516668
0.0,0.0,0.0,,item_1561,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
387.2,126.5,126.5,,item_1562,,387.2,126.5,126.5,45.89692919483332,207.10307080516668
5.4,2.9,2.9,,item_1563,,5.4,2.9,2.9,-77.70307080516667,83.50307080516669
8.4,5.1,5.1,,item_1564,,8.4,5.1,5.1,-75.50307080516669,85.70307080516667
39.4,17.3,17.3,,item_1565,,39.4,17.3,17.3,-63.30307080516668,97.90307080516668
0.0,0.0,0.0,,item_1566,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
9.7,6.8,6.8,,item_1567,,9.7,6.8,6.8,-73.80307080516668,87.40307080516668
107.0,79.3,79.3,,item_1568,,107.0,79.3,79.3,-1.3030708051666835,159.9030708051667
13.1,9.7,9.7,,item_1569,,13.1,9.7,9.7,-70.90307080516668,90.30307080516668
22.0,16.4,16.4,,item_1570,,22.0,16.4,16.4,-64.20307080516667,97.00307080516669
68.1,9.9,9.9,,item_1571,,68.1,9.9,9.9,-70.70307080516667,90.50307080516669
83.7,96.7,96.7,,item_1572,,83.7,96.7,96.7,16.096929194833322,177.30307080516667
4.0,0.4,0.4,,item_1573,,4.0,0.4,0.4,-80.20307080516667,81.00307080516669
0.4,0.2,0.2,,item_1574,,0.4,0.2,0.2,-80.40307080516668,80.80307080516668
0.7,0.2,0.2,,item_1575,,0.7,0.2,0.2,-80.40307080516668,80.80307080516668
20.6,21.6,21.6,,item_1576,,20.6,21.6,21.6,-59.00307080516668,102.20307080516667
1.4,101.1,101.1,,item_1577,,1.4,101.1,101.1,20.496929194833314,181.70307080516667
0.4,0.1,0.1,,item_1578,,0.4,0.1,0.1,-80.50307080516669,80.70307080516667
69.2,46.9,46.9,,item_1579,,69.2,46.9,46.9,-33.70307080516668,127.50307080516669
146.5,122.0,122.0,,item_1580,,146.5,122.0,122.0,41.39692919483332,202.60307080516668
4.4,0.7,0.7,,item_1581,,4.4,0.7,0.7,-79.90307080516668,81.30307080516668
2.0,0.8,0.8,,item_1582,,2.0,0.8,0.8,-79.80307080516668,81.40307080516668
11.0,6.0,6.0,,item_1583,,11.0,6.0,6.0,-74.60307080516668,86.60307080516668
7.1,8.7,8.7,,item_1584,,7.1,8.7,8.7,-71.90307080516668,89.30307080516668
38.1,44.7,44.7,,item_1585,,38.1,44.7,44.7,-35.90307080516668,125.30307080516668
0.3,0.1,0.1,,item_1586,,0.3,0.1,0.1,-80.50307080516669,80.70307080516667
0.0,0.0,0.0,,item_1587,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
0.1,0.5,0.5,,item_1588,,0.1,0.5,0.5,-80.10307080516668,81.10307080516668
10.8,13.1,13.1,,item_1589,,10.8,13.1,13.1,-67.50307080516669,93.70307080516667
0.8,0.1,0.1,,item_1590,,0.8,0.1,0.1,-80.50307080516669,80.70307080516667
11.3,6.1,6.1,,item_1591,,11.3,6.1,6.1,-74.50307080516669,86.70307080516667
13.8,10.1,10.1,,item_1592,,13.8,10.1,10.1,-70.50307080516669,90.70307080516667
2.4,0.5,0.5,,item_1593,,2.4,0.5,0.5,-80.10307080516668,81.10307080516668
6.2,2.2,2.2,,item_1594,,6.2,2.2,2.2,-78.40307080516668,82.80307080516668
0.7,1.0,1.0,,item_1595,,0.7,1.0,1.0,-79.60307080516668,81.60307080516668
1.9,0.5,0.5,,item_1596,,1.9,0.5,0.5,-80.10307080516668,81.10307080516668
0.1,0.0,0.0,,item_1597,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
0.1,0.1,0.1,,item_1598,,0.1,0.1,0.1,-80.50307080516669,80.70307080516667
77.5,167.0,167.0,,item_1599,,77.5,167.0,167.0,86.39692919483332,247.60307080516668
0.0,0.0,0.0,,item_1600,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
1.2,0.2,0.2,,item_1601,,1.2,0.2,0.2,-80.40307080516668,80.80307080516668
2.4,1.6,1.6,,item_1602,,2.4,1.6,1.6,-79.00307080516669,82.20307080516667
21.2,18.9,18.9,,item_1603,,21.2,18.9,18.9,-61.70307080516668,99.50307080516669
3.0,5.6,5.6,,item_1604,,3.0,5.6,5.6,-75.00307080516669,86.20307080516667
0.6,0.3,0.3,,item_1605,,0.6,0.3,0.3,-80.30307080516668,80.90307080516668
75.2,25.1,25.1,,item_1606,,75.2,25.1,25.1,-55.50307080516668,105.70307080516667
0.8,1.5,1.5,,item_1607,,0.8,1.5,1.5,-79.10307080516668,82.10307080516668
16.7,15.6,15.6,,item_1608,,16.7,15.6,15.6,-65.00307080516669,96.20307080516667
6407.2,4608.0,4608.0,,item_1609,,6407.2,4608.0,4608.0,4527.396929194833,4688.603070805167
0.5,0.7,0.7,,item_1610,,0.5,0.7,0.7,-79.90307080516668,81.30307080516668
35.6,19.1,19.1,,item_1611,,35.6,19.1,19.1,-61.50307080516668,99.70307080516667
0.1,0.0,0.0,,item_1612,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
3.1,0.3,0.3,,item_1613,,3.1,0.3,0.3,-80.30307080516668,80.90307080516668
0.0,0.0,0.0,,item_1614,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
17.2,15.3,15.3,,item_1615,,17.2,15.3,15.3,-65.30307080516668,95.90307080516668
17.3,11.3,11.3,,item_1616,,17.3,11.3,11.3,-69.30307080516668,91.90307080516668
1.6,0.2,0.2,,item_1617,,1.6,0.2,0.2,-80.40307080516668,80.80307080516668
34.3,37.4,37.4,,item_1618,,34.3,37.4,37.4,-43.20307080516668,118.00307080516669
0.9,0.5,0.5,,item_1619,,0.9,0.5,0.5,-80.10307080516668,81.10307080516668
0.0,0.0,0.0,,item_1620,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
0.5,0.2,0.2,,item_1621,,0.5,0.2,0.2,-80.40307080516668,80.80307080516668
44.1,77.2,77.2,,item_1622,,44.1,77.2,77.2,-3.403070805166678,157.80307080516667
203.8,433.6,433.6,,item_1623,,203.8,433.6,433.6,352.99692919483334,514.2030708051667
5.2,1.1,1.1,,item_1624,,5.2,1.1,1.1,-79.50307080516669,81.70307080516667
0.0,0.0,0.0,,item_1625,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
0.8,0.1,0.1,,item_1626,,0.8,0.1,0.1,-80.50307080516669,80.70307080516667
25.1,59.3,59.3,,item_1627,,25.1,59.3,59.3,-21.303070805166683,139.9030708051667
0.7,0.1,0.1,,item_1628,,0.7,0.1,0.1,-80.50307080516669,80.70307080516667
52.9,61.3,61.3,,item_1629,,52.9,61.3,61.3,-19.303070805166683,141.9030708051667
48.2,53.6,53.6,,item_1630,,48.2,53.6,53.6,-27.00307080516668,134.20307080516667
16.3,19.3,19.3,,item_1631,,16.3,19.3,19.3,-61.30307080516668,99.90307080516668
117.9,269.2,269.2,,item_1632,,117.9,269.2,269.2,188.5969291948333,349.80307080516667
24.8,27.9,27.9,,item_1633,,24.8,27.9,27.9,-52.70307080516668,108.50307080516669
140.0,184.7,184.7,,item_1634,,140.0,184.7,184.7,104.09692919483331,265.30307080516667
22.5,22.3,22.3,,item_1635,,22.5,22.3,22.3,-58.30307080516668,102.90307080516668
29.4,7.7,7.7,,item_1636,,29.4,7.7,7.7,-72.90307080516668,88.30307080516668
11.5,36.1,36.1,,item_1637,,11.5,36.1,36.1,-44.50307080516668,116.70307080516667
50.9,50.8,50.8,,item_1638,,50.9,50.8,50.8,-29.803070805166683,131.4030708051667
0.4,10.1,10.1,,item_1639,,0.4,10.1,10.1,-70.50307080516669,90.70307080516667
86.3,64.3,64.3,,item_1640,,86.3,64.3,64.3,-16.303070805166683,144.9030708051667
45.0,28.6,28.6,,item_1641,,45.0,28.6,28.6,-52.00307080516668,109.20307080516667
13.2,0.9,0.9,,item_1642,,13.2,0.9,0.9,-79.70307080516667,81.50307080516669
0.2,0.9,0.9,,item_1643,,0.2,0.9,0.9,-79.70307080516667,81.50307080516669
36.4,25.9,25.9,,item_1644,,36.4,25.9,25.9,-54.70307080516668,106.50307080516669
332.4,276.6,276.6,,item_1645,,332.4,276.6,276.6,195.99692919483334,357.2030708051667
100.3,119.6,119.6,,item_1646,,100.3,119.6,119.6,38.996929194833314,200.20307080516667
37.2,50.8,50.8,,item_1647,,37.2,50.8,50.8,-29.803070805166683,131.4030708051667
0.0,0.0,0.0,,item_1648,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
30.6,19.9,19.9,,item_1649,,30.6,19.9,19.9,-60.70307080516668,100.50307080516669
0.0,0.0,0.0,,item_1650,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
1.0,0.6,0.6,,item_1651,,1.0,0.6,0.6,-80.00307080516669,81.20307080516667
0.2,0.0,0.0,,item_1652,,0.2,0.0,0.0,-80.60307080516668,80.60307080516668
2.9,1.2,1.2,,item_1653,,2.9,1.2,1.2,-79.40307080516668,81.80307080516668
14.9,15.0,15.0,,item_1654,,14.9,15.0,15.0,-65.60307080516668,95.60307080516668
3.1,1.6,1.6,,item_1655,,3.1,1.6,1.6,-79.00307080516669,82.20307080516667
3.3,0.4,0.4,,item_1656,,3.3,0.4,0.4,-80.20307080516667,81.00307080516669
0.1,0.0,0.0,,item_1657,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
11.9,1.5,1.5,,item_1658,,11.9,1.5,1.5,-79.10307080516668,82.10307080516668
67.7,61.8,61.8,,item_1659,,67.7,61.8,61.8,-18.803070805166683,142.4030708051667
4.7,1.5,1.5,,item_1660,,4.7,1.5,1.5,-79.10307080516668,82.10307080516668
0.1,0.2,0.2,,item_1661,,0.1,0.2,0.2,-80.40307080516668,80.80307080516668
9.5,18.1,18.1,,item_1662,,9.5,18.1,18.1,-62.50307080516668,98.70307080516667
6.3,3.9,3.9,,item_1663,,6.3,3.9,3.9,-76.70307080516667,84.50307080516669
41.5,37.6,37.6,,item_1664,,41.5,37.6,37.6,-43.00307080516668,118.20307080516667
173.7,162.1,162.1,,item_1665,,173.7,162.1,162.1,81.49692919483331,242.70307080516667
0.3,0.1,0.1,,item_1666,,0.3,0.1,0.1,-80.50307080516669,80.70307080516667
0.5,0.1,0.1,,item_1667,,0.5,0.1,0.1,-80.50307080516669,80.70307080516667
28.4,29.1,29.1,,item_1668,,28.4,29.1,29.1,-51.50307080516668,109.70307080516667
15.5,6.7,6.7,,item_1669,,15.5,6.7,6.7,-73.90307080516668,87.30307080516668
0.1,0.3,0.3,,item_1670,,0.1,0.3,0.3,-80.30307080516668,80.90307080516668
0.1,0.0,0.0,,item_1671,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
88.4,86.6,86.6,,item_1672,,88.4,86.6,86.6,5.996929194833314,167.20307080516667
1.1,0.2,0.2,,item_1673,,1.1,0.2,0.2,-80.40307080516668,80.80307080516668
2.1,0.2,0.2,,item_1674,,2.1,0.2,0.2,-80.40307080516668,80.80307080516668
21.7,13.4,13.4,,item_1675,,21.7,13.4,13.4,-67.20307080516667,94.00307080516669
35.0,19.7,19.7,,item_1676,,35.0,19.7,19.7,-60.90307080516668,100.30307080516668
100.7,71.7,71.7,,item_1677,,100.7,71.7,71.7,-8.903070805166678,152.30307080516667
43.0,23.0,23.0,,item_1678,,43.0,23.0,23.0,-57.60307080516668,103.60307080516668
53.7,25.4,25.4,,item_1679,,53.7,25.4,25.4,-55.20307080516668,106.00307080516669
86.5,76.0,76.0,,item_1680,,86.5,76.0,76.0,-4.603070805166681,156.60307080516668
53.9,11.2,11.2,,item_1681,,53.9,11.2,11.2,-69.40307080516668,91.80307080516668
412.5,541.6,541.6,,item_1682,,412.5,541.6,541.6,460.99692919483334,622.2030708051667
389.6,490.5,490.5,,item_1683,,389.6,490.5,490.5,409.8969291948333,571.1030708051667
9.2,5.3,5.3,,item_1684,,9.2,5.3,5.3,-75.30307080516668,85.90307080516668
0.2,0.0,0.0,,item_1685,,0.2,0.0,0.0,-80.60307080516668,80.60307080516668
71.7,36.1,36.1,,item_1686,,71.7,36.1,36.1,-44.50307080516668,116.70307080516667
17.1,9.8,9.8,,item_1687,,17.1,9.8,9.8,-70.80307080516668,90.40307080516668
7.9,6.1,6.1,,item_1688,,7.9,6.1,6.1,-74.50307080516669,86.70307080516667
2.4,6.7,6.7,,item_1689,,2.4,6.7,6.7,-73.90307080516668,87.30307080516668
9.7,11.7,11.7,,item_1690,,9.7,11.7,11.7,-68.90307080516668,92.30307080516668
17.2,17.6,17.6,,item_1691,,17.2,17.6,17.6,-63.00307080516668,98.20307080516667
20.9,11.4,11.4,,item_1692,,20.9,11.4,11.4,-69.20307080516667,92.00307080516669
26.3,10.3,10.3,,item_1693,,26.3,10.3,10.3,-70.30307080516668,90.90307080516668
10.9,12.2,12.2,,item_1694,,10.9,12.2,12.2,-68.40307080516668,92.80307080516668
0.0,0.1,0.1,,item_1695,,0.0,0.1,0.1,-80.50307080516669,80.70307080516667
23.1,16.3,16.3,,item_1696,,23.1,16.3,16.3,-64.30307080516668,96.90307080516668
0.0,0.0,0.0,,item_1697,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
40.0,38.9,38.9,,item_1698,,40.0,38.9,38.9,-41.70307080516668,119.50307080516669
26.0,2.6,2.6,,item_1699,,26.0,2.6,2.6,-78.00307080516669,83.20307080516667
5.9,2.6,2.6,,item_1700,,5.9,2.6,2.6,-78.00307080516669,83.20307080516667
8.7,5.6,5.6,,item_1701,,8.7,5.6,5.6,-75.00307080516669,86.20307080516667
0.3,0.0,0.0,,item_1702,,0.3,0.0,0.0,-80.60307080516668,80.60307080516668
47.6,36.7,36.7,,item_1703,,47.6,36.7,36.7,-43.90307080516668,117.30307080516668
30.1,29.8,29.8,,item_1704,,30.1,29.8,29.8,-50.80307080516668,110.40307080516668
0.0,0.0,0.0,,item_1705,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
73.6,63.6,63.6,,item_1706,,73.6,63.6,63.6,-17.00307080516668,144.20307080516667
6.0,0.2,0.2,,item_1707,,6.0,0.2,0.2,-80.40307080516668,80.80307080516668
9.8,15.0,15.0,,item_1708,,9.8,15.0,15.0,-65.60307080516668,95.60307080516668
13.5,11.3,11.3,,item_1709,,13.5,11.3,11.3,-69.30307080516668,91.90307080516668
20.0,59.7,59.7,,item_1710,,20.0,59.7,59.7,-20.903070805166678,140.30307080516667
0.0,0.0,0.0,,item_1711,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
20.4,20.1,20.1,,item_1712,,20.4,20.1,20.1,-60.50307080516668,100.70307080516667
15.5,12.6,12.6,,item_1713,,15.5,12.6,12.6,-68.00307080516669,93.20307080516667
0.0,0.8,0.8,,item_1714,,0.0,0.8,0.8,-79.80307080516668,81.40307080516668
41.5,29.5,29.5,,item_1715,,41.5,29.5,29.5,-51.10307080516668,110.10307080516668
32.6,45.0,45.0,,item_1716,,32.6,45.0,45.0,-35.60307080516668,125.60307080516668
20.9,74.8,74.8,,item_1717,,20.9,74.8,74.8,-5.8030708051666835,155.4030708051667
0.0,0.2,0.2,,item_1718,,0.0,0.2,0.2,-80.40307080516668,80.80307080516668
13.3,10.2,10.2,,item_1719,,13.3,10.2,10.2,-70.40307080516668,90.80307080516668
5.4,5.0,5.0,,item_1720,,5.4,5.0,5.0,-75.60307080516668,85.60307080516668
138.4,122.4,122.4,,item_1721,,138.4,122.4,122.4,41.796929194833325,203.0030708051667
10.2,12.2,12.2,,item_1722,,10.2,12.2,12.2,-68.40307080516668,92.80307080516668
20.6,32.8,32.8,,item_1723,,20.6,32.8,32.8,-47.80307080516668,113.40307080516668
62.7,88.6,88.6,,item_1724,,62.7,88.6,88.6,7.996929194833314,169.20307080516667
24.4,22.2,22.2,,item_1725,,24.4,22.2,22.2,-58.40307080516668,102.80307080516668
14.8,17.9,17.9,,item_1726,,14.8,17.9,17.9,-62.70307080516668,98.50307080516669
0.1,0.0,0.0,,item_1727,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
14.3,27.5,27.5,,item_1728,,14.3,27.5,27.5,-53.10307080516668,108.10307080516668
111.8,212.0,212.0,,item_1729,,111.8,212.0,212.0,131.39692919483332,292.6030708051667
2.6,1.5,1.5,,item_1730,,2.6,1.5,1.5,-79.10307080516668,82.10307080516668
20.4,30.0,30.0,,item_1731,,20.4,30.0,30.0,-50.60307080516668,110.60307080516668
10.5,7.9,7.9,,item_1732,,10.5,7.9,7.9,-72.70307080516667,88.50307080516669
103.0,103.1,103.1,,item_1733,,103.0,103.1,103.1,22.496929194833314,183.70307080516667
23.5,22.4,22.4,,item_1734,,23.5,22.4,22.4,-58.20307080516668,103.00307080516669
13.4,23.9,23.9,,item_1735,,13.4,23.9,23.9,-56.70307080516668,104.50307080516669
61.9,82.5,82.5,,item_1736,,61.9,82.5,82.5,1.8969291948333193,163.10307080516668
13.5,7.3,7.3,,item_1737,,13.5,7.3,7.3,-73.30307080516668,87.90307080516668
3.3,0.3,0.3,,item_1738,,3.3,0.3,0.3,-80.30307080516668,80.90307080516668
133.8,194.9,194.9,,item_1739,,133.8,194.9,194.9,114.29692919483333,275.50307080516666
84.0,87.7,87.7,,item_1740,,84.0,87.7,87.7,7.096929194833322,168.30307080516667
34.3,35.0,35.0,,item_1741,,34.3,35.0,35.0,-45.60307080516668,115.60307080516668
35.4,45.8,45.8,,item_1742,,35.4,45.8,45.8,-34.80307080516668,126.40307080516668
87.0,86.6,86.6,,item_1743,,87.0,86.6,86.6,5.996929194833314,167.20307080516667
7.7,6.2,6.2,,item_1744,,7.7,6.2,6.2,-74.40307080516668,86.80307080516668
2.5,1.5,1.5,,item_1745,,2.5,1.5,1.5,-79.10307080516668,82.10307080516668
43.0,720.9,720.9,,item_1746,,43.0,720.9,720.9,640.2969291948333,801.5030708051667
1.0,0.2,0.2,,item_1747,,1.0,0.2,0.2,-80.40307080516668,80.80307080516668
36.2,34.6,34.6,,item_1748,,36.2,34.6,34.6,-46.00307080516668,115.20307080516667
79.7,72.3,72.3,,item_1749,,79.7,72.3,72.3,-8.303070805166683,152.9030708051667
113.5,72.0,72.0,,item_1750,,113.5,72.0,72.0,-8.60307080516668,152.60307080516668
6.4,4.3,4.3,,item_1751,,6.4,4.3,4.3,-76.30307080516668,84.90307080516668
0.4,0.6,0.6,,item_1752,,0.4,0.6,0.6,-80.00307080516669,81.20307080516667
34.7,27.9,27.9,,item_1753,,34.7,27.9,27.9,-52.70307080516668,108.50307080516669
13.4,8.6,8.6,,item_1754,,13.4,8.6,8.6,-72.00307080516669,89.20307080516667
0.1,0.0,0.0,,item_1755,,0.1,0.0,0.0,-80.60307080516668,80.60307080516668
37.6,35.2,35.2,,item_1756,,37.6,35.2,35.2,-45.40307080516668,115.80307080516668
31.0,15.8,15.8,,item_1757,,31.0,15.8,15.8,-64.80307080516668,96.40307080516668
5.1,4.4,4.4,,item_1758,,5.1,4.4,4.4,-76.20307080516667,85.00307080516669
6.2,0.9,0.9,,item_1759,,6.2,0.9,0.9,-79.70307080516667,81.50307080516669
39.0,34.7,34.7,,item_1760,,39.0,34.7,34.7,-45.90307080516668,115.30307080516668
2.9,0.2,0.2,,item_1761,,2.9,0.2,0.2,-80.40307080516668,80.80307080516668
18.6,17.8,17.8,,item_1762,,18.6,17.8,17.8,-62.80307080516668,98.40307080516668
3.6,8.3,8.3,,item_1763,,3.6,8.3,8.3,-72.30307080516668,88.90307080516668
0.0,0.0,0.0,,item_1764,,0.0,0.0,0.0,-80.60307080516668,80.60307080516668
